web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,09/10/2023,23/06/2024,30/06/2024,665,665,MOBILHOME 6 personnes - Durzon,,Camping RCN Val de Cantobre,6 Adultes, 12230 NANT,,25,camping-rcn-val-de-cantobre-77869,
,09/10/2023,23/06/2024,30/06/2024,707,707,MOBILHOME 4 personnes - Cévennes,,Camping RCN Val de Cantobre,4 Adultes, 12230 NANT,,25,camping-rcn-val-de-cantobre-77869,
,09/10/2023,23/06/2024,30/06/2024,721,721,MOBILHOME 4 personnes - Jonte,,Camping RCN Val de Cantobre,4 Adultes, 12230 NANT,,25,camping-rcn-val-de-cantobre-77869,
,09/10/2023,23/06/2024,30/06/2024,721,721,MOBILHOME 4 personnes - Vautour,,Camping RCN Val de Cantobre,4 Adultes, 12230 NANT,,25,camping-rcn-val-de-cantobre-77869,
,09/10/2023,23/06/2024,30/06/2024,777,777,MOBILHOME 6 personnes - Nantais,,Camping RCN Val de Cantobre,6 Adultes, 12230 NANT,,25,camping-rcn-val-de-cantobre-77869,
,09/10/2023,23/06/2024,30/06/2024,805,805,MOBILHOME 4 personnes - Navacelle,,Camping RCN Val de Cantobre,4 Adultes, 12230 NANT,,25,camping-rcn-val-de-cantobre-77869,
,09/10/2023,23/06/2024,30/06/2024,875,875,MAISON 4 personnes - Cardabelle,,Camping RCN Val de Cantobre,4 Adultes, 12230 NANT,,25,camping-rcn-val-de-cantobre-77869,
,09/10/2023,23/06/2024,30/06/2024,987,987,MAISON 6 personnes - Caussenarde,,Camping RCN Val de Cantobre,6 Adultes, 12230 NANT,,25,camping-rcn-val-de-cantobre-77869,
,09/10/2023,30/06/2024,07/07/2024,153,153,EMPLACEMENT - ELECTRIQUE (16A) - 2 pers. comprises dans le tarif,,Camping Domaine de la Paille Basse,, 46200 SOUILLAC,,26,camping-domaine-de-la-paille-basse-78566,
,09/10/2023,30/06/2024,07/07/2024,158,158,EMPLACEMENT - CONFORT - 2 pers. comprises dans le tarif,,Camping Domaine de la Paille Basse,, 46200 SOUILLAC,,26,camping-domaine-de-la-paille-basse-78566,
,09/10/2023,30/06/2024,07/07/2024,609,609,TENTE TOILE ET BOIS 6 personnes - LODGE TENT - 3 chambres,,Camping Domaine de la Paille Basse,6 Adultes, 46200 SOUILLAC,,26,camping-domaine-de-la-paille-basse-78566,
,09/10/2023,05/05/2024,12/05/2024,350,300,MOBILHOME 5 personnes - CONFORT PLUS D,,Camping Le Mas des Lavandes,5 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,360,310,MOBILHOME 5 personnes - CONFORT PLUS S,,Camping Le Mas des Lavandes,5 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,385,330,MOBILHOME 6 personnes - CONFORT PLUS D,,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,395,340,MOBILHOME 6 personnes - CONFORT PLUS S,,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,420,360,MOBILHOME 6 personnes - PREMIUM D,,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,430,370,MOBILHOME 6 personnes - PREMIUM S,,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,490,420,MOBILHOME 6 personnes - PREMIUM D,,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,500,430,MOBILHOME 6 personnes - PREMIUM S,,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,525,450,MOBILHOME 4 personnes - PRESTIGE D,,Camping Le Mas des Lavandes,4 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,535,460,MOBILHOME 4 personnes - PRESTIGE S,,Camping Le Mas des Lavandes,4 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,630,540,MOBILHOME 6 personnes - PRESTIGE D,,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,05/05/2024,12/05/2024,640,550,MOBILHOME 6 personnes - PRESTIGE S,,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,18,camping-le-mas-des-lavandes-76672,
,09/10/2023,15/06/2024,22/06/2024,299,299,MOBILHOME 2 personnes - 1 CHAMBRE CONFORT,,Camping Paradis La Marmotte,2 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,349,349,CHALET 2 personnes - 1 CONFORT,,Camping Paradis La Marmotte,2 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,409,409,MOBILHOME 4 personnes - MH 2 CHAMBRES CONFORT,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,469,469,MOBILHOME 4 personnes - 2 CHAMBRES PREMIUM,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,529,529,CHALET 4 personnes - 2 CONFORT,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,579,579,MOBILHOME 6 personnes - 3 CHAMBRES CONFORT,,Camping Paradis La Marmotte,6 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,579,579,CHALET 4 personnes - 2 CONFORT+,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,599,599,MOBILHOME 4 personnes - 2 CHAMBRES PREMIUM+,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,639,639,MOBILHOME 6 personnes - 3 CHAMBRES PRENIUM,,Camping Paradis La Marmotte,6 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,659,659,CHALET 4 personnes - 2 PREMIUM,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,699,699,CHALET 6 personnes - 3 CONFORT,,Camping Paradis La Marmotte,6 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,719,719,CHALET 4 personnes - 2 PREMIUM+,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,759,759,CHALET 6 personnes - 3 PREMIUM,,Camping Paradis La Marmotte,6 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,779,779,MOBILHOME 6 personnes - 3 CHAMBRES PRENIUM +,,Camping Paradis La Marmotte,6 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,839,839,CHALET 6 personnes - 3 CONFORT+,,Camping Paradis La Marmotte,6 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/06/2024,22/06/2024,949,949,MOBILHOME 8 personnes - 4 CHAMBRES PREMIUM 2 SALLE D EAU,,Camping Paradis La Marmotte,8 Adultes, 09110 SAVIGNAC LES ORMEAUX,,24,camping-paradis-la-marmotte-78523,
,09/10/2023,15/09/2024,22/09/2024,175,125,EMPLACEMENT - CONFORT 100 m² + électricité 10 A 2 pers,,Camping Sites et Paysages - Le Ventoulou,, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,210,150,EMPLACEMENT - PRIVILEGE GARDEN 120 m² + Table couverte/bancs + électricité 10 A - 2 pers. 2/6 pers,,Camping Sites et Paysages - Le Ventoulou,, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,266,190,EMPLACEMENT - PREMIUM 140 m² - Electricité 16 A et Services Plus (Frigo-congel/micro-onde/salon de jardin/barbecue/transats/pergola) 2 pers,,Camping Sites et Paysages - Le Ventoulou,, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,210,210,HÉBERGEMENT INSOLITE 2 personnes - Coco Sweet Duo - Sans sanitaires,,Camping Sites et Paysages - Le Ventoulou,2 Adultes, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,252,252,HÉBERGEMENT INSOLITE 4 personnes - Coco Sweet Quatro - Sans sanitaires,,Camping Sites et Paysages - Le Ventoulou,4 Adultes, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,266,266,TENTE TOILE ET BOIS 4 personnes - Lodge Nature - Sans sanitaires,,Camping Sites et Paysages - Le Ventoulou,4 Adultes, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,385,275,EMPLACEMENT - PRESTIGE 140 m² avec sanitaire individuel privé - Arrivée Dimanche - 2/6 pers,,Camping Sites et Paysages - Le Ventoulou,, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,385,275,EMPLACEMENT - PRESTIGE 140 m² avec sanitaire individuel privé - Arrivée Samedi 2/6 pers,,Camping Sites et Paysages - Le Ventoulou,, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,308,308,MOBILHOME 4 personnes - Cottage Robinson - Sans sanitaires,,Camping Sites et Paysages - Le Ventoulou,4 Adultes, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,364,364,CHALET 4 personnes - Limargue,,Camping Sites et Paysages - Le Ventoulou,4 Adultes, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,588,588,MOBILHOME 4 personnes - Cottage Les Étoiles Occitanes (Arrivée Samedi),,Camping Sites et Paysages - Le Ventoulou,2 Adultes, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,15/09/2024,22/09/2024,588,588,MOBILHOME 4 personnes - Cottage Les Étoiles Occitanes (Arrivée dimanche),,Camping Sites et Paysages - Le Ventoulou,4 Adultes, 46500 THEGRA,,37,camping-sites-et-paysages-le-ventoulou-78606,
,09/10/2023,21/07/2024,28/07/2024,966,869.40,MOBILHOME 4 personnes - 2 chambres avec climatisation,,,4 Adultes, 07170 SAINT GERMAIN,,29,camping-le-bardou-81486,
,09/10/2023,06/04/2024,13/04/2024,266,266,BUNGALOW 5 personnes - Cottage toilé 21 m² / 2 chambres - terrasse couverte (sans sanitaires privatifs),,Camping La Grappe Fleurie,5 Adultes, 69820 FLEURIE,,14,camping-la-grappe-fleurie-77236,
,09/10/2023,06/04/2024,13/04/2024,399,399,MOBILHOME 4 personnes - Cottage Loggia 30m² / 2 chambres - terrasse couverte,,Camping La Grappe Fleurie,4 Adultes, 69820 FLEURIE,,14,camping-la-grappe-fleurie-77236,
,09/10/2023,06/04/2024,13/04/2024,493.50,493.50,MOBILHOME 6 personnes - Cottage Loft 32m² / 3 chambres - terrasse couverte,,Camping La Grappe Fleurie,6 Adultes, 69820 FLEURIE,,14,camping-la-grappe-fleurie-77236,
,09/10/2023,06/04/2024,13/04/2024,505,505,HÉBERGEMENT INSOLITE 2 personnes - Chambre Tonneau BARREL - 1 chambre (sans sanitaires),,Camping La Grappe Fleurie,2 Adultes, 69820 FLEURIE,,14,camping-la-grappe-fleurie-77236,
,09/10/2023,06/04/2024,13/04/2024,854,854,MOBILHOME 4 personnes - Cottage Loggia Premium,,Camping La Grappe Fleurie,4 Adultes, 69820 FLEURIE,,14,camping-la-grappe-fleurie-77236,
,09/10/2023,06/04/2024,13/04/2024,913.50,913.50,BUNGALOW 6 personnes - Cottage Family Premium 34m2 + 22m2 de terrasse,,Camping La Grappe Fleurie,6 Adultes, 69820 FLEURIE,,14,camping-la-grappe-fleurie-77236,
,09/10/2023,18/05/2024,25/05/2024,385,385,MOBILHOME 2 personnes - Valentin - cuisine sur terrasse,,Camping du Lac,2 Adultes, 09000 FOIX,,20,camping-du-lac-77237,
,09/10/2023,18/05/2024,25/05/2024,455,455,MOBILHOME 4 personnes - cottage 4 personnes,,Camping du Lac,4 Adultes, 09000 FOIX,,20,camping-du-lac-77237,
,09/10/2023,18/05/2024,25/05/2024,462,462,MOBILHOME 5 personnes - XL 4/5 personnes 2 chambres,,Camping du Lac,4 Adultes, 09000 FOIX,,20,camping-du-lac-77237,
,09/10/2023,18/05/2024,25/05/2024,490,490,MOBILHOME 6 personnes - cottage 3 chambres rivière,,Camping du Lac,6 Adultes, 09000 FOIX,,20,camping-du-lac-77237,
,09/10/2023,18/05/2024,25/05/2024,504,504,MOBILHOME 6 personnes - Cottage 3 chambres,,Camping du Lac,6 Adultes, 09000 FOIX,,20,camping-du-lac-77237,
,09/10/2023,09/03/2024,16/03/2024,585.99,585.99,MOBILHOME 4 personnes - SUPER VENUS MH2,,Camping Le Rioumajou,4 Adultes, 65170 SAINT LARY SOULAN,,10,camping-le-rioumajou-79593,
,09/10/2023,09/03/2024,16/03/2024,644.29,644.29,MOBILHOME 4 personnes - SUPER MERCURE MH2,,Camping Le Rioumajou,4 Adultes, 65170 SAINT LARY SOULAN,,10,camping-le-rioumajou-79593,
,09/10/2023,09/03/2024,16/03/2024,682.84,682.84,MOBILHOME 4 personnes - OHARA MH2 PMR,,Camping Le Rioumajou,4 Adultes, 65170 SAINT LARY SOULAN,,10,camping-le-rioumajou-79593,
,09/10/2023,09/03/2024,16/03/2024,697.13,697.13,MOBILHOME 6 personnes - TAMARIS MH3,,Camping Le Rioumajou,6 Adultes, 65170 SAINT LARY SOULAN,,10,camping-le-rioumajou-79593,
,09/10/2023,09/03/2024,16/03/2024,729.29,729.29,MOBILHOME 4 personnes - SUPER MERCURE MH2,,Camping Le Rioumajou,4 Adultes, 65170 SAINT LARY SOULAN,,10,camping-le-rioumajou-79593,
,09/10/2023,09/03/2024,16/03/2024,750,750,MOBILHOME 6 personnes - SUPER CORDELIA MH3,,Camping Le Rioumajou,6 Adultes, 65170 SAINT LARY SOULAN,,10,camping-le-rioumajou-79593,
,09/10/2023,09/03/2024,16/03/2024,785.71,785.71,MOBILHOME 4 personnes - LOGGIA BAY MH2,,Camping Le Rioumajou,4 Adultes, 65170 SAINT LARY SOULAN,,10,camping-le-rioumajou-79593,
,09/10/2023,09/03/2024,16/03/2024,838.58,838.58,MOBILHOME 4 personnes - LODGE MH2,,Camping Le Rioumajou,4 Adultes, 65170 SAINT LARY SOULAN,,10,camping-le-rioumajou-79593,
,09/10/2023,02/12/2023,09/12/2023,700,179,MOBILHOME 4 personnes - Modwood Tiny House,,Camping l'Orée des Landes,4 Adultes, 40110 ONESSE ET LAHARIE,,48,camping-l-oree-des-landes-94099,
,09/10/2023,06/01/2024,13/01/2024,579,579,MOBILHOME 2 personnes - 1 CHAMBRE CONFORT,,Camping Paradis La Marmotte,2 Adultes, 09110 SAVIGNAC LES ORMEAUX,,1,camping-paradis-la-marmotte-78523,
,09/10/2023,06/01/2024,13/01/2024,729,729,MOBILHOME 4 personnes - MH 2 CHAMBRES CONFORT,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,1,camping-paradis-la-marmotte-78523,
,09/10/2023,06/01/2024,13/01/2024,779,779,MOBILHOME 4 personnes - 2 CHAMBRES PREMIUM,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,1,camping-paradis-la-marmotte-78523,
,09/10/2023,06/01/2024,13/01/2024,879,879,MOBILHOME 6 personnes - 3 CHAMBRES CONFORT,,Camping Paradis La Marmotte,6 Adultes, 09110 SAVIGNAC LES ORMEAUX,,1,camping-paradis-la-marmotte-78523,
