web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,09/10/2023,09/12/2023,16/12/2023,515,515,MOBILHOME 6 personnes - Mobilhome 6 personnes,,Camping du Lac de Moselotte,6 Adultes, 88290 SAULXURES SUR MOSELOTTE,,49,camping-du-lac-de-moselotte-78507,
,09/10/2023,09/12/2023,16/12/2023,547,547,CHALET 6 personnes - Chalet 6 personnes,,Camping du Lac de Moselotte,4 Adultes, 88290 SAULXURES SUR MOSELOTTE,,49,camping-du-lac-de-moselotte-78507,
,09/10/2023,09/12/2023,16/12/2023,656,656,CHALET 8 personnes - Chalet 8 personnes,,Camping du Lac de Moselotte,8 Adultes, 88290 SAULXURES SUR MOSELOTTE,,49,camping-du-lac-de-moselotte-78507,
,09/10/2023,09/12/2023,16/12/2023,659,659,MOBILHOME 8 personnes - Mobilhome 8 personnes,,Camping du Lac de Moselotte,8 Adultes, 88290 SAULXURES SUR MOSELOTTE,,49,camping-du-lac-de-moselotte-78507,
,09/10/2023,29/10/2023,05/11/2023,495.50,495.50,MOBILHOME 3 personnes - BRIMBELLE,,Camping Domaine Du Château- Epinal,3 Adultes, 88000 EPINAL,,43,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,29/10/2023,05/11/2023,663.50,663.50,MOBILHOME 5 personnes - MIRABELLE,,Camping Domaine Du Château- Epinal,5 Adultes, 88000 EPINAL,,43,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,22/10/2023,29/10/2023,630,409.50,HÉBERGEMENT INSOLITE 2 personnes - POD + JACUZZI PRIVATIF - 1 Chambre,,Camping les Nids du Lac,2 Adultes, 88390 Sanchey ,,42,camping-les-nids-du-lac-78473,
,09/10/2023,22/10/2023,29/10/2023,910,591.50,MOBILHOME 5 personnes - MH2 VIP TAOS 35 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,42,camping-les-nids-du-lac-78473,
,09/10/2023,22/10/2023,29/10/2023,1120,728,MOBILHOME 4 personnes - MOBIWOOD 40 PMR - 2 Chambres,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,42,camping-les-nids-du-lac-78473,
,09/10/2023,22/10/2023,29/10/2023,1120,728,MOBILHOME 4 personnes - MOBIWOOD 36 avec son JACUZZI PRIVATIF - 2 Chambres,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,42,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,560,560,MOBILHOME 4 personnes - MH2 GRAND LARGE 30 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,630,630,HÉBERGEMENT INSOLITE 2 personnes - POD + JACUZZI PRIVATIF - 1 Chambre,,Camping les Nids du Lac,2 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,700,700,MOBILHOME 4 personnes - MH2 FLORES 2 - 30 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,700,700,MOBILHOME 4 personnes - MH2 SAVANAH 31 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,770,770,MOBILHOME 6 personnes - MH3 GRAND CHARMEUR 32 m²,,Camping les Nids du Lac,6 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,770,770,MOBILHOME 6 personnes - MH3 FLORES-3 38 m²,,Camping les Nids du Lac,6 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,770,770,MOBILHOME 4 personnes - MH2 VIP PACIFIQUE 30 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,910,910,MOBILHOME 5 personnes - MH2 VIP TAOS 35 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,980,980,MOBILHOME 6 personnes - MH3 VIP TAOS 40 m²,,Camping les Nids du Lac,6 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,10/12/2023,17/12/2023,1120,1120,MOBILHOME 4 personnes - MOBIWOOD 36 avec son JACUZZI PRIVATIF - 2 Chambres,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,49,camping-les-nids-du-lac-78473,
,09/10/2023,22/10/2023,29/10/2023,269,269,MOBILHOME 4 personnes - 4 places Dim,,Camping Paradis Les Galets de la Mollière,4 Adultes, FRANCE,,42,camping-paradis-les-galets-de-la-molliere-85866,
,09/10/2023,22/10/2023,29/10/2023,299,299,MOBILHOME 6 personnes - 6 places Dim,,Camping Paradis Les Galets de la Mollière,6 Adultes, FRANCE,,42,camping-paradis-les-galets-de-la-molliere-85866,
,09/10/2023,22/10/2023,29/10/2023,504,504,MOBILHOME 4 personnes - 4 places,,Camping Paradis Les Galets de la Mollière,4 Adultes, FRANCE,,42,camping-paradis-les-galets-de-la-molliere-85866,
,09/10/2023,09/06/2024,16/06/2024,364,364,HÉBERGEMENT INSOLITE 2 personnes - Cabane ECO-POD 6m² + terrasse - sans sanitaires  - 2015,,Camping Verte Vallée,2 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,490,490,HÉBERGEMENT INSOLITE 5 personnes - Eco-Pod Family sans sanitaires,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,525,525,TENTE 4 personnes - Coco Sweet sans sanitaire,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,560,560,TENTE 5 personnes - Lodge Nature sans sanitaires,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,560,560,TENTE 4 personnes - Tipihome sans sanitaires,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,595,595,TENTE TOILE ET BOIS 5 personnes - Lodge Vintage sans sanitaire,,Camping Verte Vallée,5 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,665,665,MOBILHOME 4 personnes - MH2 Confort,,Camping Verte Vallée,2 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,770,770,MOBILHOME 6 personnes - MH3 Confort,,Camping Verte Vallée,6 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,910,910,CHALET 6 personnes - Eco Logde Confort,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,910,910,CHALET 6 personnes - Eco Lodge PMR,,Camping Verte Vallée,6 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,09/06/2024,16/06/2024,1750,1750,CHALET 12 personnes - Eco Lodge X2 Bi Famille,,Camping Verte Vallée,8 Adultes, 88400 XONRUPT LONGEMER,,23,camping-verte-vallee-84720,
,09/10/2023,22/10/2023,29/10/2023,450,450,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping La Garenne de Moncourt,4 Adultes, 80120 RUE,,42,camping-la-garenne-de-moncourt-85912,
,09/10/2023,02/12/2023,09/12/2023,413,413,MOBILHOME 2 personnes - Formule Hotelière - 1 chambre -,,DOMAINE DE BLANGY,2 Adultes, 02500 HIRSON,,48,domaine-de-blangy-91498,
,09/10/2023,02/12/2023,09/12/2023,413,413,MOBILHOME 1 personne - Formule Hotelière - 1 chambre -,,DOMAINE DE BLANGY,1 Adultes, 02500 HIRSON,,48,domaine-de-blangy-91498,
,09/10/2023,02/12/2023,09/12/2023,535,535,MOBILHOME 4 personnes - Cottage 2 chambres,,DOMAINE DE BLANGY,2 Adultes, 02500 HIRSON,,48,domaine-de-blangy-91498,
,09/10/2023,02/12/2023,09/12/2023,588,588,MOBILHOME 2 personnes - Suite : 1 chambre + cuisine -,,DOMAINE DE BLANGY,2 Adultes, 02500 HIRSON,,48,domaine-de-blangy-91498,
,09/10/2023,02/12/2023,09/12/2023,588,588,MOBILHOME 1 personne - Suite : 1 chambre + cuisine -,,DOMAINE DE BLANGY,1 Adultes, 02500 HIRSON,,48,domaine-de-blangy-91498,
,09/10/2023,02/12/2023,09/12/2023,640,640,MOBILHOME 6 personnes - Cottage 3 chambres,,DOMAINE DE BLANGY,3 Adultes, 02500 HIRSON,,48,domaine-de-blangy-91498,
,09/10/2023,11/11/2023,18/11/2023,560,364,MOBILHOME 4 personnes - MH2 GRAND LARGE 30 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,11/11/2023,18/11/2023,630,409.50,HÉBERGEMENT INSOLITE 2 personnes - POD + JACUZZI PRIVATIF - 1 Chambre,,Camping les Nids du Lac,2 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,11/11/2023,18/11/2023,700,455,MOBILHOME 4 personnes - MH2 FLORES 2 - 30 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,11/11/2023,18/11/2023,700,455,MOBILHOME 4 personnes - MH2 SAVANAH 31 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,11/11/2023,18/11/2023,770,500.50,MOBILHOME 6 personnes - MH3 GRAND CHARMEUR 32 m²,,Camping les Nids du Lac,6 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,11/11/2023,18/11/2023,770,500.50,MOBILHOME 6 personnes - MH3 FLORES-3 38 m²,,Camping les Nids du Lac,6 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,11/11/2023,18/11/2023,770,500.50,MOBILHOME 4 personnes - MH2 VIP PACIFIQUE 30 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,11/11/2023,18/11/2023,910,591.50,MOBILHOME 5 personnes - MH2 VIP TAOS 35 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,11/11/2023,18/11/2023,980,637,MOBILHOME 6 personnes - MH3 VIP TAOS 40 m²,,Camping les Nids du Lac,6 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,11/11/2023,18/11/2023,1120,728,MOBILHOME 4 personnes - MOBIWOOD 36 avec son JACUZZI PRIVATIF - 2 Chambres,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,45,camping-les-nids-du-lac-78473,
,09/10/2023,20/07/2024,27/07/2024,168,168,EMPLACEMENT - Emplacement,,Camping Les Pinasses,, 88600 LA CHAPELLE DEVANT BRUYERES,,29,camping-les-pinasses-77437,
,09/10/2023,20/07/2024,27/07/2024,655,655,CHALET 5 personnes - EPICEA,,Camping Les Pinasses,4 Adultes, 88600 LA CHAPELLE DEVANT BRUYERES,,29,camping-les-pinasses-77437,
,09/10/2023,20/07/2024,27/07/2024,700,700,MOBILHOME 6 personnes - MELEZE,,Camping Les Pinasses,5 Adultes, 88600 LA CHAPELLE DEVANT BRUYERES,,29,camping-les-pinasses-77437,
,09/10/2023,21/10/2023,28/10/2023,724.50,724.50,MOBILHOME 4 personnes - Standard,,Flower Camping La Steniole,4 Adultes, 88640 GRANGES SUR VOLOGNE,,42,flower-camping-la-steniole-77291,
,09/10/2023,21/10/2023,28/10/2023,788.90,788.90,MOBILHOME 6 personnes - Premium luxe 3 chambres,,Flower Camping La Steniole,6 Adultes, 88640 GRANGES SUR VOLOGNE,,42,flower-camping-la-steniole-77291,
,09/10/2023,05/11/2023,12/11/2023,450,450,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping de la Haie Penée,4 Adultes,Quentin,,44,camping-de-la-haie-penee-86857,
,09/10/2023,05/11/2023,12/11/2023,510,510,MOBILHOME 6 personnes - Mobilhome 6 personnes,,Camping de la Haie Penée,6 Adultes,Quentin,,44,camping-de-la-haie-penee-86857,
,09/10/2023,22/10/2023,29/10/2023,250,250,MOBILHOME 6 personnes - Mobil-Home 4/6 personnes,,Camping Municipal La Peupleraie,6 Adultes, 80510 LONG,,42,camping-municipal-la-peupleraie-85810,
,09/10/2023,22/10/2023,29/10/2023,320,320,HÉBERGEMENT INSOLITE 4 personnes - Tipis 4 personnes,,Camping Municipal La Peupleraie,4 Adultes, 80510 LONG,,42,camping-municipal-la-peupleraie-85810,
,09/10/2023,22/10/2023,29/10/2023,350,350,GÎTE 6 personnes - Gîte 6 personnes,,Camping Municipal La Peupleraie,6 Adultes, 80510 LONG,,42,camping-municipal-la-peupleraie-85810,
,09/10/2023,04/05/2024,11/05/2024,119,119,EMPLACEMENT - 2 personnes + tente-voiture ou caravane-voiture ou camping-car + électricté,,Camping Fontenoy Le Chateau,,Loup ,,18,camping-fontenoy-le-chateau-84635,
,09/10/2023,04/05/2024,11/05/2024,220,220,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping Fontenoy Le Chateau,4 Adultes,Loup ,,18,camping-fontenoy-le-chateau-84635,
,09/10/2023,02/12/2023,09/12/2023,495.50,495.50,MOBILHOME 3 personnes - MYRTILLE,,Camping Domaine Du Château- Epinal,3 Adultes, 88000 EPINAL,,48,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,02/12/2023,09/12/2023,495.50,495.50,MOBILHOME 3 personnes - BRIMBELLE,,Camping Domaine Du Château- Epinal,3 Adultes, 88000 EPINAL,,48,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,02/12/2023,09/12/2023,747.50,747.50,MOBILHOME 5 personnes - VIOLETTE,,Camping Domaine Du Château- Epinal,5 Adultes, 88000 EPINAL,,48,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,29/10/2023,05/11/2023,700,455,MOBILHOME 4 personnes - MH2 FLORES 2 - 30 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,43,camping-les-nids-du-lac-78473,
,09/10/2023,29/10/2023,05/11/2023,770,500.50,MOBILHOME 6 personnes - MH3 GRAND CHARMEUR 32 m²,,Camping les Nids du Lac,6 Adultes, 88390 Sanchey ,,43,camping-les-nids-du-lac-78473,
,09/10/2023,29/10/2023,05/11/2023,770,500.50,MOBILHOME 6 personnes - MH3 FLORES-3 38 m²,,Camping les Nids du Lac,6 Adultes, 88390 Sanchey ,,43,camping-les-nids-du-lac-78473,
,09/10/2023,29/10/2023,05/11/2023,910,591.50,MOBILHOME 5 personnes - MH2 VIP TAOS 35 m²,,Camping les Nids du Lac,4 Adultes, 88390 Sanchey ,,43,camping-les-nids-du-lac-78473,
,09/10/2023,29/10/2023,05/11/2023,980,637,MOBILHOME 6 personnes - MH3 VIP TAOS 40 m²,,Camping les Nids du Lac,6 Adultes, 88390 Sanchey ,,43,camping-les-nids-du-lac-78473,
,09/10/2023,15/10/2023,22/10/2023,343,343,MOBILHOME 4 personnes - Evolution,,Camping Le Clos Des Genêts,4 Adultes,Mahon ,,41,camping-le-clos-des-genets-85935,
,09/10/2023,15/10/2023,22/10/2023,343,343,MOBILHOME 6 personnes - Mercure,,Camping Le Clos Des Genêts,4 Adultes,Mahon ,,41,camping-le-clos-des-genets-85935,
,09/10/2023,15/10/2023,22/10/2023,390,390,MOBILHOME 6 personnes - Terracotta,,Camping Le Clos Des Genêts,4 Adultes,Mahon ,,41,camping-le-clos-des-genets-85935,
,09/10/2023,06/07/2024,13/07/2024,119,119,EMPLACEMENT - 2 personnes + tente-voiture ou caravane-voiture ou camping-car + électricté,,Camping Fontenoy Le Chateau,,Loup ,,27,camping-fontenoy-le-chateau-84635,
,09/10/2023,06/07/2024,13/07/2024,310,310,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping Fontenoy Le Chateau,4 Adultes,Loup ,,27,camping-fontenoy-le-chateau-84635,
,09/10/2023,08/09/2024,15/09/2024,364,364,HÉBERGEMENT INSOLITE 2 personnes - Cabane ECO-POD 6m² + terrasse - sans sanitaires  - 2015,,Camping Verte Vallée,2 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,490,490,HÉBERGEMENT INSOLITE 5 personnes - Eco-Pod Family sans sanitaires,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,525,525,TENTE 4 personnes - Coco Sweet sans sanitaire,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,560,560,TENTE 5 personnes - Lodge Nature sans sanitaires,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,560,560,TENTE 4 personnes - Tipihome sans sanitaires,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,595,595,TENTE TOILE ET BOIS 5 personnes - Lodge Vintage sans sanitaire,,Camping Verte Vallée,5 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,630,630,MOBILHOME 4 personnes - MH2 Eco,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,665,665,MOBILHOME 4 personnes - MH2 Confort,,Camping Verte Vallée,2 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,770,770,MOBILHOME 6 personnes - MH3 Confort,,Camping Verte Vallée,6 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,910,910,CHALET 6 personnes - Eco Logde Confort,,Camping Verte Vallée,4 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,910,910,CHALET 6 personnes - Eco Lodge PMR,,Camping Verte Vallée,6 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,08/09/2024,15/09/2024,1890,1890,CHALET 12 personnes - Eco Lodge X2 Bi Famille,,Camping Verte Vallée,8 Adultes, 88400 XONRUPT LONGEMER,,36,camping-verte-vallee-84720,
,09/10/2023,15/10/2023,22/10/2023,217,217,BUNGALOW 4 personnes - sans sanitaires,,Camping du Lac de Moselotte,4 Adultes, 88290 SAULXURES SUR MOSELOTTE,,41,camping-du-lac-de-moselotte-78507,
,09/10/2023,15/10/2023,22/10/2023,231,231,BUNGALOW 5 personnes - sans sanitaires,,Camping du Lac de Moselotte,4 Adultes, 88290 SAULXURES SUR MOSELOTTE,,41,camping-du-lac-de-moselotte-78507,
,09/10/2023,13/07/2024,20/07/2024,168,168,EMPLACEMENT - Emplacement,,Camping Les Pinasses,, 88600 LA CHAPELLE DEVANT BRUYERES,,28,camping-les-pinasses-77437,
,09/10/2023,13/07/2024,20/07/2024,655,655,CHALET 5 personnes - EPICEA,,Camping Les Pinasses,4 Adultes, 88600 LA CHAPELLE DEVANT BRUYERES,,28,camping-les-pinasses-77437,
,09/10/2023,13/07/2024,20/07/2024,700,700,MOBILHOME 6 personnes - MELEZE,,Camping Les Pinasses,5 Adultes, 88600 LA CHAPELLE DEVANT BRUYERES,,28,camping-les-pinasses-77437,
,09/10/2023,21/07/2024,28/07/2024,119,119,EMPLACEMENT - 2 personnes + tente-voiture ou caravane-voiture ou camping-car + électricté,,Camping Fontenoy Le Chateau,,Loup ,,29,camping-fontenoy-le-chateau-84635,
,09/10/2023,22/10/2023,29/10/2023,560,560,MOBILHOME 6 personnes - STANDARD,,Camping Les Marguerites,4 Adultes, 80220 GAMACHES,,42,camping-les-marguerites-77267,
,09/10/2023,11/11/2023,18/11/2023,368.75,368.75,MOBILHOME 2 personnes - Sapin,,Aire Naturelle du Gros Pré,2 Adultes, 88490 LESSEUX,,45,aire-naturelle-du-gros-pre-86615,
,09/10/2023,11/11/2023,18/11/2023,493.75,493.75,MOBILHOME 4 personnes - Douglas,,Aire Naturelle du Gros Pré,2 Adultes, 88490 LESSEUX,,45,aire-naturelle-du-gros-pre-86615,
,09/10/2023,11/11/2023,18/11/2023,618.75,618.75,CHALET 5 personnes - Tremble,,Aire Naturelle du Gros Pré,4 Adultes, 88490 LESSEUX,,45,aire-naturelle-du-gros-pre-86615,
,09/10/2023,31/08/2024,07/09/2024,115.50,115.50,EMPLACEMENT - Emplacement,,Camping Les Pinasses,, 88600 LA CHAPELLE DEVANT BRUYERES,,35,camping-les-pinasses-77437,
,09/10/2023,31/08/2024,07/09/2024,405,405,CHALET 5 personnes - EPICEA,,Camping Les Pinasses,4 Adultes, 88600 LA CHAPELLE DEVANT BRUYERES,,35,camping-les-pinasses-77437,
,09/10/2023,31/08/2024,07/09/2024,425,425,MOBILHOME 6 personnes - MELEZE,,Camping Les Pinasses,5 Adultes, 88600 LA CHAPELLE DEVANT BRUYERES,,35,camping-les-pinasses-77437,
,09/10/2023,22/10/2023,29/10/2023,384,384,MOBILHOME 4 personnes - Evolution,,Camping Le Clos Des Genêts,4 Adultes,Mahon ,,42,camping-le-clos-des-genets-85935,
,09/10/2023,16/12/2023,23/12/2023,507.50,507.50,MOBILHOME 3 personnes - MYRTILLE,,Camping Domaine Du Château- Epinal,3 Adultes, 88000 EPINAL,,50,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,16/12/2023,23/12/2023,507.50,507.50,MOBILHOME 3 personnes - BRIMBELLE,,Camping Domaine Du Château- Epinal,3 Adultes, 88000 EPINAL,,50,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,16/12/2023,23/12/2023,675.50,675.50,MOBILHOME 5 personnes - MIRABELLE,,Camping Domaine Du Château- Epinal,5 Adultes, 88000 EPINAL,,50,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,16/12/2023,23/12/2023,675.50,675.50,MOBILHOME 6 personnes - BERGAMOTE,,Camping Domaine Du Château- Epinal,6 Adultes, 88000 EPINAL,,50,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,16/12/2023,23/12/2023,675.50,675.50,MOBILHOME 6 personnes - JONQUILLE,,Camping Domaine Du Château- Epinal,6 Adultes, 88000 EPINAL,,50,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,16/12/2023,23/12/2023,759.50,759.50,MOBILHOME 5 personnes - VIOLETTE,,Camping Domaine Du Château- Epinal,5 Adultes, 88000 EPINAL,,50,camping-domaine-du-chateau-epinal-79740,
,09/10/2023,31/08/2024,07/09/2024,119,119,EMPLACEMENT - 2 personnes + tente-voiture ou caravane-voiture ou camping-car + électricté,,Camping Fontenoy Le Chateau,,Loup ,,35,camping-fontenoy-le-chateau-84635,
,09/10/2023,31/08/2024,07/09/2024,310,310,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping Fontenoy Le Chateau,4 Adultes,Loup ,,35,camping-fontenoy-le-chateau-84635,
,09/10/2023,02/12/2023,09/12/2023,217,217,BUNGALOW 4 personnes - sans sanitaires,,Camping du Lac de Moselotte,4 Adultes, 88290 SAULXURES SUR MOSELOTTE,,48,camping-du-lac-de-moselotte-78507,
,09/10/2023,02/12/2023,09/12/2023,231,231,BUNGALOW 5 personnes - sans sanitaires,,Camping du Lac de Moselotte,4 Adultes, 88290 SAULXURES SUR MOSELOTTE,,48,camping-du-lac-de-moselotte-78507,
,09/10/2023,02/12/2023,09/12/2023,392,392,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping du Lac de Moselotte,4 Adultes, 88290 SAULXURES SUR MOSELOTTE,,48,camping-du-lac-de-moselotte-78507,
