web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,09/10/2023,25/02/2024,03/03/2024,380,380,MOBILHOME 5 personnes - TITANIA - 2 chambres - 24m²,,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,8,camping-le-pinada-77247,
,09/10/2023,25/02/2024,03/03/2024,400,400,MOBILHOME 4 personnes - MAGNOLIA - 2 chambres - 28m²,,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,8,camping-le-pinada-77247,
,09/10/2023,25/02/2024,03/03/2024,410,410,"MOBILHOME 4 personnes - BLEUET, VIOLETTE, CAPUCINE - 2 chambres - 28m²",,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,8,camping-le-pinada-77247,
,09/10/2023,25/02/2024,03/03/2024,410,410,"MOBILHOME 4 personnes - ORCHIDEE, JACINTHE - 2 chambres avec climatisation - 28m²",,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,8,camping-le-pinada-77247,
,09/10/2023,25/02/2024,03/03/2024,410,410,MOBILHOME 4 personnes - TULIPE - 2 chambres avec climatisation et TV - 28 m²,,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,8,camping-le-pinada-77247,
,09/10/2023,25/02/2024,03/03/2024,410,410,MOBILHOME 5 personnes - TITANIA CLIM - 2 chambres avec climatisation 5 personnes - 24m² -,,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,8,camping-le-pinada-77247,
,09/10/2023,25/02/2024,03/03/2024,430,430,"MOBILHOME 4 personnes - NEUF - 2 chambres avec climatisation, TV et lave-vaisselle - 31m²",,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,8,camping-le-pinada-77247,
,09/10/2023,25/02/2024,03/03/2024,500,500,MOBILHOME 6 personnes - MOBILE HOME RECENT - 3 chambres avec climatisation et TV - 30m²,,Camping Le Pinada,6 Adultes, 11200 FABREZAN,,8,camping-le-pinada-77247,
,09/10/2023,25/02/2024,03/03/2024,600,600,"MOBILHOME 6 personnes - NEUF - 3 chambres avec climatisation, TV, lave-vaisselle - 34m²",,Camping Le Pinada,6 Adultes, 11200 FABREZAN,,8,camping-le-pinada-77247,
,09/10/2023,15/10/2023,22/10/2023,364,364,MOBILHOME 6 personnes - PREMIUM,,Camping Le Bosc d'En Roug,6 Adultes, 66750 SAINT CYPRIEN,,41,camping-le-bosc-den-roug-78217,
,09/10/2023,15/10/2023,22/10/2023,434,434,MOBILHOME 6 personnes - COTTAGE EXCELLENCE,,Camping Le Bosc d'En Roug,6 Adultes, 66750 SAINT CYPRIEN,,41,camping-le-bosc-den-roug-78217,
,09/10/2023,15/09/2024,22/09/2024,350,350,BUNGALOW TOILÉ 2 personnes - Coco Sweet (sans sanitaires),,Camping Le Mas de Reilhe,2 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,385,385,BUNGALOW TOILÉ 4 personnes - Coco Sweet (sans sanitaires),,Camping Le Mas de Reilhe,4 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,420,420,"TENTE TOILE ET BOIS 5 personnes - Lodge Victoria (sans sanitaires, ni eau, ni chauffage)",,Camping Le Mas de Reilhe,4 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,560,560,MOBILHOME 5 personnes - Paradis Home,,Camping Le Mas de Reilhe,5 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,560,560,MOBILHOME 4 personnes - Fidji,,Camping Le Mas de Reilhe,4 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,630,630,MOBILHOME 4 personnes - Oakley,,Camping Le Mas de Reilhe,4 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,630,630,CHALET 5 personnes - Rêve Confort,,Camping Le Mas de Reilhe,4 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,630,630,CHALET 5 personnes - Atlantis,,Camping Le Mas de Reilhe,4 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,630,630,MOBILHOME 6 personnes - LOUISIANE,,Camping Le Mas de Reilhe,6 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,700,700,MOBILHOME 6 personnes - Ohara 2 chambres,,Camping Le Mas de Reilhe,4 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,700,700,MOBILHOME 5 personnes - Super Mercure Riviera,,Camping Le Mas de Reilhe,5 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,15/09/2024,22/09/2024,756,756,MOBILHOME 6 personnes - O'HARA,,Camping Le Mas de Reilhe,6 Adultes, 30260 CRESPIAN,,37,camping-le-mas-de-reilhe-77155,
,09/10/2023,31/12/2023,07/01/2024,452,452,MOBILHOME 3 personnes - 2 CHAMBRES,,Camping Le Pontis,2 Adultes,DIT LE PONTIS ,,52,camping-le-pontis-78732,
,09/10/2023,31/12/2023,07/01/2024,476,476,MOBILHOME 4 personnes - 2 CHAMBRES,,Camping Le Pontis,4 Adultes,DIT LE PONTIS ,,52,camping-le-pontis-78732,
,09/10/2023,31/12/2023,07/01/2024,490,490,MOBILHOME 6 personnes - 2 CHAMBRES,,Camping Le Pontis,6 Adultes,DIT LE PONTIS ,,52,camping-le-pontis-78732,
,09/10/2023,31/12/2023,07/01/2024,490,490,MOBILHOME 5 personnes - 3 chambres,,Camping Le Pontis,5 Adultes,DIT LE PONTIS ,,52,camping-le-pontis-78732,
,09/10/2023,31/12/2023,07/01/2024,525,525,MOBILHOME 6 personnes - 3 CHAMBRES,,Camping Le Pontis,6 Adultes,DIT LE PONTIS ,,52,camping-le-pontis-78732,
,09/10/2023,07/07/2024,14/07/2024,747,747,MOBILHOME 4 personnes - TAHITI,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,07/07/2024,14/07/2024,760,760,BUNGALOW TOILÉ 5 personnes - ATYPIK  BALI 5 pers.,,Camping la Plage Argelès,5 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,07/07/2024,14/07/2024,778,778,MOBILHOME 4 personnes - BORNEO,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,07/07/2024,14/07/2024,814,814,MOBILHOME 4 personnes - MALDIVES,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,07/07/2024,14/07/2024,814,814,MOBILHOME 4 personnes - BALEARES,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,07/07/2024,14/07/2024,861,861,MOBILHOME 6 personnes - SAMOA,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,07/07/2024,14/07/2024,893,893,MOBILHOME 4 personnes - MOOREA,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,07/07/2024,14/07/2024,947,947,MOBILHOME 6 personnes - TONGA,,Camping la Plage Argelès,6 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,07/07/2024,14/07/2024,947,947,MOBILHOME 4 personnes - WALLIS,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,07/07/2024,14/07/2024,1038,1038,MOBILHOME 6 personnes - FUTUNA,,Camping la Plage Argelès,6 Adultes, 66700 ARGELES,,27,camping-la-plage-argeles-76745,
,09/10/2023,11/02/2024,18/02/2024,418.30,418.30,MOBILHOME 6 personnes - Cottage Rêve 25m² + Terrasse couverte 16m2 +Télévision,,Camping La Garenne,4 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,504,504,"CHALET 4 personnes - Le cabanon cosy ""TOI ET MOI"" 2pers une seule chambre télévision et terrasse couverte",,Camping La Garenne,4 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,545.90,545.90,CHALET 5 personnes - CHALET 40m2 Pétales d'or TERRASSE COUVERTE + TELEVISON +LAVE VAISSELLE,,Camping La Garenne,5 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,567.30,567.30,MOBILHOME 4 personnes - Résidence Rubis Rouge + Climatisation + lave vaisselle + Terrasse Couverte,,Camping La Garenne,4 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,573.30,573.30,CHALET 4 personnes - Chalet Les Coquelicots 30m² + Terrasse couverte +Télévision,,Camping La Garenne,4 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,575.30,575.30,MOBILHOME 6 personnes - Résidence Noisette 32m2 clim Terrasse Couverte + télevision + Lave vaisselle dimanche au dimanche,,Camping La Garenne,6 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,580.30,580.30,MOBILHOME 4 personnes - Résid SUMBA 40m2 Paradis Terrasse Couverte Télévision Lave Vaisselle Lave Linge,,Camping La Garenne,4 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,585.30,585.30,CHALET 6 personnes - Chalet Champêtre 35m² + Grande Terrasse couverte +Télévision + Lave vaisselle,,Camping La Garenne,4 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,585.30,585.30,CHALET 5 personnes - CHALET L'Amarylis 35m² + lave vaisselle +Terrasse COUVERTE +Télévision,,Camping La Garenne,5 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,585.30,585.30,CHALET 5 personnes - Chalet Soleil couchant 35m² + lave vaisselle + Terrasse couverte + Télévision,,Camping La Garenne,4 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,599.30,599.30,CHALET 5 personnes - Chalet Les Bleuets 40m² Terrasse couverte + télévision + Lave vaisselle,,Camping La Garenne,4 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,11/02/2024,18/02/2024,599.30,599.30,MOBILHOME 6 personnes - Résidence RIVIERA 40m2 (2 salle de bains) +clim + LAVE LINGE ET LAVE VAISSELLE+TERRASSE COUVERTE,,Camping La Garenne,6 Adultes, 24210 PEYRIGNAC,,6,camping-la-garenne-78027,
,09/10/2023,30/12/2023,06/01/2024,242.71,242.71,MOBILHOME 4 personnes - Adonis,,Camping La Source,4 Adultes, 66730 SOURNIA,,52,camping-la-source-78575,
,09/10/2023,30/12/2023,06/01/2024,262.71,262.71,MOBILHOME 6 personnes - Izard,,Camping La Source,4 Adultes, 66730 SOURNIA,,52,camping-la-source-78575,
,09/10/2023,30/12/2023,06/01/2024,272.71,272.71,CHALET 5 personnes - Mimosa,,Camping La Source,4 Adultes, 66730 SOURNIA,,52,camping-la-source-78575,
,09/10/2023,30/12/2023,06/01/2024,292.71,292.71,MOBILHOME 6 personnes - Agaric,,Camping La Source,4 Adultes, 66730 SOURNIA,,52,camping-la-source-78575,
,09/10/2023,30/12/2023,06/01/2024,292.71,292.71,MOBILHOME 6 personnes - Liège,,Camping La Source,6 Adultes, 66730 SOURNIA,,52,camping-la-source-78575,
,09/10/2023,30/12/2023,06/01/2024,292.71,292.71,MOBILHOME 6 personnes - Apollon,,Camping La Source,4 Adultes, 66730 SOURNIA,,52,camping-la-source-78575,
,09/10/2023,30/12/2023,06/01/2024,332.71,332.71,MOBILHOME 6 personnes - Valeriane,,Camping La Source,6 Adultes, 66730 SOURNIA,,52,camping-la-source-78575,
,09/10/2023,27/04/2024,04/05/2024,273.90,191.73,CHAMBRE 2 personnes - Formule Hôtelière 2 Personnes Climatisé + TV,,Camping maeva Escapades - Les Cottages de Perpignan,2 Adultes, 66000 PERPIGNAN,,17,camping-maeva-escapades-les-cottages-de-perpignan-92880,
,09/10/2023,27/04/2024,04/05/2024,328.90,230.23,APPARTEMENT 2 personnes - Suite 2 Personnes Climatisé + TV,,Camping maeva Escapades - Les Cottages de Perpignan,2 Adultes, 66000 PERPIGNAN,,17,camping-maeva-escapades-les-cottages-de-perpignan-92880,
,09/10/2023,27/04/2024,04/05/2024,391.60,274.12,MOBILHOME 6 personnes - Mobilhome 6 personnes,,Camping maeva Escapades - Les Cottages de Perpignan,6 Adultes, 66000 PERPIGNAN,,17,camping-maeva-escapades-les-cottages-de-perpignan-92880,
,09/10/2023,27/07/2024,03/08/2024,1274,1274,MOBILHOME 4 personnes - TAHITI,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,27/07/2024,03/08/2024,1330,1330,MOBILHOME 4 personnes - BORNEO,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,27/07/2024,03/08/2024,1330,1330,BUNGALOW TOILÉ 5 personnes - ATYPIK  BALI 5 pers.,,Camping la Plage Argelès,5 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,27/07/2024,03/08/2024,1372,1372,MOBILHOME 4 personnes - MALDIVES,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,27/07/2024,03/08/2024,1372,1372,MOBILHOME 6 personnes - SAMOA,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,27/07/2024,03/08/2024,1372,1372,MOBILHOME 4 personnes - BALEARES,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,27/07/2024,03/08/2024,1554,1554,MOBILHOME 6 personnes - TONGA,,Camping la Plage Argelès,6 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,27/07/2024,03/08/2024,1554,1554,MOBILHOME 4 personnes - MOOREA,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,27/07/2024,03/08/2024,1645,1645,MOBILHOME 4 personnes - WALLIS,,Camping la Plage Argelès,4 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,27/07/2024,03/08/2024,1792,1792,MOBILHOME 6 personnes - FUTUNA,,Camping la Plage Argelès,6 Adultes, 66700 ARGELES,,30,camping-la-plage-argeles-76745,
,09/10/2023,07/09/2024,14/09/2024,482.06,163.90,MOBILHOME 5 personnes - Pyrénées 3 Pièces 4/5 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,5 Adultes, 66700 ARGELES,,36,camping-maeva-club-argeles-vacances-76755,
,09/10/2023,07/09/2024,14/09/2024,482.06,163.90,MOBILHOME 6 personnes - Pyrénées 3 Pièces 4/6 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,6 Adultes, 66700 ARGELES,,36,camping-maeva-club-argeles-vacances-76755,
,09/10/2023,07/09/2024,14/09/2024,482.06,163.90,MOBILHOME 4 personnes - Mobil Home PMR 3 Pièces 4 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,4 Adultes, 66700 ARGELES,,36,camping-maeva-club-argeles-vacances-76755,
,09/10/2023,07/09/2024,14/09/2024,516.39,185.90,MOBILHOME 8 personnes - Evolution 4 Pièces 6/8 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,8 Adultes, 66700 ARGELES,,36,camping-maeva-club-argeles-vacances-76755,
,09/10/2023,07/09/2024,14/09/2024,561.89,207.90,MOBILHOME 10 personnes - Family 5 Pièces 8/10 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,10 Adultes, 66700 ARGELES,,36,camping-maeva-club-argeles-vacances-76755,
,09/10/2023,25/08/2024,01/09/2024,136.50,136.50,"EMPLACEMENT - Forfait Nature (tente, caravane, camping-car) + véhicule",,Camping Le Capelan,, 48150 MEYRUEIS,,34,camping-le-capelan-77807,
,09/10/2023,25/08/2024,01/09/2024,171.50,171.50,EMPLACEMENT - Forfait Confort : voiture + tente/caravane ou camping-car + électricité,,Camping Le Capelan,, 48150 MEYRUEIS,,34,camping-le-capelan-77807,
,09/10/2023,25/08/2024,01/09/2024,302,302,MOBILHOME 4 personnes - 'IRM' Super Mercure (2 chambres),,Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,34,camping-le-capelan-77807,
,09/10/2023,25/08/2024,01/09/2024,348,348,MOBILHOME 4 personnes - 'Louisiane' Oakley-Océane-Pacifique (2 chambres),,Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,34,camping-le-capelan-77807,
,09/10/2023,25/08/2024,01/09/2024,379,379,MOBILHOME 6 personnes - Louisiane Flores (2 chambres),,Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,34,camping-le-capelan-77807,
,09/10/2023,25/08/2024,01/09/2024,399,399,MOBILHOME 4 personnes - IRM Loggia Bay (2 chambres),,Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,34,camping-le-capelan-77807,
,09/10/2023,25/08/2024,01/09/2024,399,399,MOBILHOME 4 personnes - Louisiane Méditerranée (2 chambres),,Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,34,camping-le-capelan-77807,
,09/10/2023,25/08/2024,01/09/2024,429,429,MOBILHOME 6 personnes - Louisiane Zen + Flores (3 Chambres),,Camping Le Capelan,6 Adultes, 48150 MEYRUEIS,,34,camping-le-capelan-77807,
,09/10/2023,10/12/2023,17/12/2023,370,370,CHALET 2 personnes - 20 m2,,Camping Les Jardins d'Estavar,2 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,510,510,CHALET 2 personnes - 24m2 - 2 personnes,,Camping Les Jardins d'Estavar,2 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,510,510,MOBILHOME 4 personnes - 24m2 - lits jumeaux,,Camping Les Jardins d'Estavar,2 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,510,510,HÉBERGEMENT INSOLITE 4 personnes - Roulotte,,Camping Les Jardins d'Estavar,2 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,510,510,MOBILHOME 4 personnes - 24m2 - lits superposés,,Camping Les Jardins d'Estavar,2 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,550,550,MOBILHOME 4 personnes - 28 m2 - 4 personnes,,Camping Les Jardins d'Estavar,2 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,610,610,CHALET 4 personnes - 30m2,,Camping Les Jardins d'Estavar,2 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,610,610,MOBILHOME 5 personnes - 31 m2,,Camping Les Jardins d'Estavar,4 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,610,610,CHALET 4 personnes - 31m2,,Camping Les Jardins d'Estavar,2 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,660,660,MOBILHOME 4 personnes - 32m2,,Camping Les Jardins d'Estavar,2 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,10/12/2023,17/12/2023,730,730,MOBILHOME 6 personnes - 45m2 -  style vintage anglais,,Camping Les Jardins d'Estavar,6 Adultes, 66800 ESTAVAR,,49,camping-les-jardins-destavar-77245,
,09/10/2023,21/10/2023,28/10/2023,315,315,CHALET 6 personnes - Chalet 25 m2,,Domaine De Montrose,6 Adultes, 34120 PEZENAS,,42,domaine-de-montrose-80142,
,09/10/2023,21/10/2023,28/10/2023,330,330,MOBILHOME 6 personnes - Mobil home 29 m2,,Domaine De Montrose,6 Adultes, 34120 PEZENAS,,42,domaine-de-montrose-80142,
,09/10/2023,21/10/2023,28/10/2023,375,375,CHALET 7 personnes - CHALET 35 m2,,Domaine De Montrose,7 Adultes, 34120 PEZENAS,,42,domaine-de-montrose-80142,
,09/10/2023,13/04/2024,20/04/2024,250,250,BUNGALOW TOILÉ 4 personnes - Tithome (sans sanitaires),,Camping L'oliveraie,4 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,13/04/2024,20/04/2024,260,260,TENTE TOILE ET BOIS 4 personnes - Ecolodge (sans sanitaires),,Camping L'oliveraie,4 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,13/04/2024,20/04/2024,430,430,MOBILHOME 6 personnes - Sunroller,,Camping L'oliveraie,6 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,13/04/2024,20/04/2024,500,500,MOBILHOME 6 personnes - O Hara,,Camping L'oliveraie,6 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,13/04/2024,20/04/2024,520,520,MOBILHOME 6 personnes - IRM LoggiaBay,,Camping L'oliveraie,6 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,13/04/2024,20/04/2024,520,520,MOBILHOME 6 personnes - IRM Loggia Compact,,Camping L'oliveraie,6 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,13/04/2024,20/04/2024,520,520,MOBILHOME 6 personnes - O Hara + clim - Ophara,,Camping L'oliveraie,6 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,13/04/2024,20/04/2024,570,570,MOBILHOME 5 personnes - O Hara,,Camping L'oliveraie,5 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,13/04/2024,20/04/2024,590,590,MOBILHOME 6 personnes - Rapidhome,,Camping L'oliveraie,6 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,13/04/2024,20/04/2024,590,590,MOBILHOME 8 personnes - IRM Loggia,,Camping L'oliveraie,8 Adultes, 34480 LAURENS,,15,camping-loliveraie-80246,
,09/10/2023,23/06/2024,30/06/2024,260,260,CHALET 4 personnes - NATURE (Sans sanitaires),,Camping Mas Llinas,4 Adultes, 66160 LE BOULOU,,25,camping-mas-llinas-77558,
,09/10/2023,23/06/2024,30/06/2024,400,400,MOBILHOME 4 personnes - TRIGANO EVO 29 TI,,Camping Mas Llinas,4 Adultes, 66160 LE BOULOU,,25,camping-mas-llinas-77558,
,09/10/2023,22/06/2024,29/06/2024,455,390,MOBILHOME 6 personnes - CONFORT +,,Camping Domaine de Sainte Véziane,4 Adultes, 34550 BESSAN,,25,camping-domaine-de-sainte-veziane-76891,
,09/10/2023,22/06/2024,29/06/2024,525,450,MOBILHOME 6 personnes - CONFORT+,,Camping Domaine de Sainte Véziane,6 Adultes, 34550 BESSAN,,25,camping-domaine-de-sainte-veziane-76891,
,09/10/2023,22/06/2024,29/06/2024,560,480,MOBILHOME 6 personnes - CONFORT,,Camping Domaine de Sainte Véziane,6 Adultes, 34550 BESSAN,,25,camping-domaine-de-sainte-veziane-76891,
,09/10/2023,22/06/2024,29/06/2024,560,480,MOBILHOME 6 personnes - CONFORT+ PREMIUM 31 m²,,Camping Domaine de Sainte Véziane,6 Adultes, 34550 BESSAN,,25,camping-domaine-de-sainte-veziane-76891,
,09/10/2023,22/06/2024,29/06/2024,630,540,MOBILHOME 6 personnes - CONFORT+ PREMIUM 3 +CLIM,,Camping Domaine de Sainte Véziane,6 Adultes, 34550 BESSAN,,25,camping-domaine-de-sainte-veziane-76891,
,09/10/2023,25/11/2023,02/12/2023,343,294,MOBILHOME 6 personnes - CONFORT,,Camping Domaine de Sainte Véziane,6 Adultes, 34550 BESSAN,,47,camping-domaine-de-sainte-veziane-76891,
,09/10/2023,25/11/2023,02/12/2023,385,330,MOBILHOME 6 personnes - CONFORT+ PREMIUM 31 m²,,Camping Domaine de Sainte Véziane,6 Adultes, 34550 BESSAN,,47,camping-domaine-de-sainte-veziane-76891,
,09/10/2023,27/01/2024,03/02/2024,481,481,MOBILHOME 4 personnes - BASIC 4 Pers 2 Chambres (27m²),,Camping Pene Blanche,4 Adultes, 65510 LOUDENVIELLE,,4,camping-pene-blanche-79568,
