web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,09/10/2023,16/12/2023,22/12/2023,921,737,Chalets pour 7 Personnes,522244,Résidence Parc Aux Etoiles,Puy-Saint-Vincent,,50,82,Puy-Saint-Vincent
,09/10/2023,09/03/2024,15/03/2024,1065,852,Chalets pour 7 Personnes,522244,Résidence Parc Aux Etoiles,Puy-Saint-Vincent,,10,82,Puy-Saint-Vincent
,09/10/2023,16/03/2024,22/03/2024,921,737,Chalets pour 7 Personnes,522244,Résidence Parc Aux Etoiles,Puy-Saint-Vincent,,11,82,Puy-Saint-Vincent
,09/10/2023,14/10/2023,20/10/2023,699,699,Chalets pour 6 Personnes,679404,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,41,40,La Joue du Loup
,09/10/2023,14/10/2023,20/10/2023,699,699,Chalets pour 6 Personnes,878614,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,41,40,La Joue du Loup
,09/10/2023,14/10/2023,20/10/2023,699,699,Chalets pour 6 Personnes,753754,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,41,40,La Joue du Loup
,09/10/2023,21/10/2023,27/10/2023,509,509,Chalets pour 6 Personnes,679404,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,42,40,La Joue du Loup
,09/10/2023,21/10/2023,27/10/2023,509,509,Chalets pour 6 Personnes,878614,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,42,40,La Joue du Loup
,09/10/2023,21/10/2023,27/10/2023,509,509,Chalets pour 6 Personnes,753754,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,42,40,La Joue du Loup
,09/10/2023,28/10/2023,03/11/2023,509,509,Chalets pour 6 Personnes,878614,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,43,40,La Joue du Loup
,09/10/2023,04/11/2023,10/11/2023,509,509,Chalets pour 6 Personnes,878614,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,44,40,La Joue du Loup
,09/10/2023,04/11/2023,10/11/2023,509,509,Chalets pour 6 Personnes,679404,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,44,40,La Joue du Loup
,09/10/2023,04/11/2023,10/11/2023,669,669,Chalets pour 10 Personnes,417774,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,44,40,La Joue du Loup
,09/10/2023,11/11/2023,17/11/2023,509,509,Chalets pour 6 Personnes,878614,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,45,40,La Joue du Loup
,09/10/2023,11/11/2023,17/11/2023,509,509,Chalets pour 6 Personnes,753754,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,45,40,La Joue du Loup
,09/10/2023,11/11/2023,17/11/2023,509,509,Chalets pour 6 Personnes,679404,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,45,40,La Joue du Loup
,09/10/2023,11/11/2023,17/11/2023,669,669,Chalets pour 10 Personnes,417774,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,45,40,La Joue du Loup
,09/10/2023,18/11/2023,24/11/2023,509,509,Chalets pour 6 Personnes,878614,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,46,40,La Joue du Loup
,09/10/2023,18/11/2023,24/11/2023,509,509,Chalets pour 6 Personnes,753754,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,46,40,La Joue du Loup
,09/10/2023,18/11/2023,24/11/2023,509,509,Chalets pour 6 Personnes,679404,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,46,40,La Joue du Loup
,09/10/2023,18/11/2023,24/11/2023,669,669,Chalets pour 10 Personnes,417774,Résidence RÉsidence Les Hauts De La Lauziere,La Joue du Loup,,46,40,La Joue du Loup
